train_loss,val_loss
3.0259547,3.1746702
2.9231472,3.2237494
2.7230117,3.114176
2.637007,2.7875807
2.6574004,2.762701
2.4639778,2.785938
2.4213948,3.754335
2.4327188,3.2444856
2.3755875,2.967275
2.293997,2.6876175
2.2633066,2.7205837
2.3279407,2.6699905
2.2427785,2.6219125
2.1689613,2.6599905
2.1678483,2.5936136
2.159158,2.6322668
2.087623,2.6912727
2.1004088,2.5952516
2.0978248,2.5722866
2.0302322,2.5841167
2.0558884,2.5787382
2.040645,2.6433434
2.0260491,2.69606
2.027067,2.833748
2.0090425,2.663471
1.9959285,2.59326
1.9630734,2.6463718
2.0015428,2.6695194
1.9704406,2.579943
1.9751449,2.6633198
1.9652917,2.5679116
1.9167728,2.5954943
1.9118979,2.5830698
1.8721137,2.77738
1.8620214,2.6018186
1.8456686,2.834275
1.860613,2.630194
1.8608483,2.5886736
1.809594,2.6442416
1.8258529,2.756692
1.7898204,2.6154742
1.7894049,2.724964
1.7677155,2.5730145
1.7307588,2.6269581
1.7221855,2.603507
1.7426666,2.7296696
1.7207628,2.5895145
1.710355,2.5999753
1.7103698,2.6217933
1.7100617,2.6115563
1.7080041,2.6189952
1.6964037,2.655714
1.6972475,2.6434128
1.6883163,2.6112854
1.6591542,2.6103861
1.6535413,2.6181347
1.6323725,2.6599908
1.6205646,2.5942073
1.6030113,2.635873
1.5978663,2.6231036
