train_loss,val_loss
1.7741942,4.4194465
1.7817765,4.344785
2.4970229,5.2449546
2.0625892,4.2650485
2.1271746,4.245329
2.024766,4.7463527
2.0897176,4.5835752
2.0045943,4.2537656
1.9764899,4.898443
1.9362721,4.556648
2.0383441,4.430804
1.8956065,4.581937
1.8902501,4.581207
1.8845431,4.6721287
1.8029124,3.7058911
1.7782768,4.617067
1.7347806,4.6328044
1.8569444,3.656188
1.8752769,4.5818925
1.8770291,3.5365632
1.8005568,4.0123935
1.790474,4.518346
1.8321624,4.591473
1.8018909,4.664233
1.9664444,4.4524217
1.7864707,4.0632663
1.6872354,3.9456308
1.775072,4.4548364
1.8160579,4.7113457
1.694311,4.115463
1.8263053,3.23039
1.783187,4.3933973
1.7768294,4.388392
1.7733815,3.5728621
1.9313239,4.4398503
1.8266908,4.2440696
1.7621899,3.7173123
1.9057137,4.5378113
1.8275807,4.4231815
1.7843599,4.373791
1.8375173,4.7557263
1.9036437,4.7119555
1.7925049,3.712148
1.7236743,4.2577777
2.095234,3.8780923
1.7335773,4.5983763
1.8264405,3.775121
1.868864,4.4228673
1.9048086,4.3690968
1.8639233,3.8692603
1.7662462,4.6962867
1.9163477,3.675683
2.054808,4.3950057
1.8942982,4.4634104
1.854365,4.896417
1.9223729,4.2922683
1.9081026,4.5006514
2.0245388,4.519535
1.9307946,4.62289
1.9323174,4.5900946
1.8128415,4.956308
2.0042243,3.5071146
1.9246635,4.475683
1.9354818,4.644658
1.9054872,3.437272
1.9667034,4.088772
1.849815,4.3718405
1.9288775,4.426689
1.9860877,4.170372
1.8179555,4.5065303
1.8094902,4.5491467
1.8141222,4.6425896
1.9047941,4.4522195
1.9625041,4.6326556
2.0279837,4.8055015
1.8372465,3.7511818
1.7711421,4.7738056
1.7689596,4.070646
1.7791163,3.8557675
1.9590542,4.6707263
1.9002744,4.8568087
1.874766,4.8682594
2.0294929,3.8201036
1.7462751,4.8156056
2.0038073,4.287931
1.9467627,4.815234
1.767439,4.593346
1.9880888,4.2419624
1.9113826,4.273616
2.0535994,4.908358
1.9401542,3.987456
1.7454916,4.6287103
1.8799069,4.836491
1.815289,4.784871
1.7811279,4.680339
1.8250494,4.571886
2.0197902,4.466135
1.8247619,4.64822
