train_loss,val_loss
3.0326133,3.204139
2.9749918,3.2776952
2.811309,2.911483
2.6089392,2.8459551
2.5562787,2.7747433
2.4785101,2.877785
2.4503298,2.8548245
2.4217675,2.8380501
2.422764,2.9859862
2.4080303,2.9296863
2.3689082,2.9046261
2.338736,2.895698
2.3105953,2.7895048
2.3188877,2.909552
2.2991164,2.810088
2.291176,2.8616302
2.268179,2.7687652
2.2870154,2.8528712
2.266177,2.858766
2.2563417,2.8716798
2.3660357,2.8715045
2.2995327,2.755514
2.2487583,2.8936093
2.262101,2.823101
2.2069802,2.779388
2.1723428,2.7250092
2.1539137,2.7906766
2.1212356,2.91043
2.081589,2.7279673
2.1153533,2.7638907
2.0955727,2.7366931
2.0965395,2.8914106
2.0994291,2.7652974
2.0438864,2.806277
2.0379322,2.931635
2.0377197,2.778771
2.0123944,2.7502146
1.9964601,2.7631276
1.996877,2.7527285
1.9858187,2.8774664
1.9583604,2.7600553
1.9406064,2.6896973
1.9184303,2.6799333
1.924007,2.8283498
1.8884958,2.7087808
1.905577,2.8191667
1.8714099,2.775313
1.8661647,2.7056885
1.8545215,2.6795995
1.8629359,2.7424345
1.8265716,2.780094
1.8264923,2.8317935
1.7945094,2.8179138
1.8142267,2.7193608
1.8232285,2.7181923
1.7592609,2.774687
1.743845,2.7758937
1.7467514,2.651005
1.7511562,2.759519
1.7265836,2.757062
